Data;HoraMinutoSegundo;Milissegundos;MensagensEnviadas;ComandoExecutado
2024-01-04;20:07:09;449;155;python3 -m app.rabbit_publisher 155
2024-01-04;20:07:19;609;328;python3 -m app.rabbit_publisher 328
2024-01-04;20:07:29;771;264;python3 -m app.rabbit_publisher 264
2024-01-04;20:07:39;929;170;python3 -m app.rabbit_publisher 170
2024-01-04;20:07:50;096;223;python3 -m app.rabbit_publisher 223
2024-01-04;20:08:00;245;287;python3 -m app.rabbit_publisher 287
2024-01-04;20:08:10;401;209;python3 -m app.rabbit_publisher 209
2024-01-04;20:08:20;555;249;python3 -m app.rabbit_publisher 249
2024-01-04;20:08:30;710;258;python3 -m app.rabbit_publisher 258
2024-01-04;20:08:40;880;171;python3 -m app.rabbit_publisher 171
2024-01-04;20:08:51;024;310;python3 -m app.rabbit_publisher 310
2024-01-04;20:09:01;201;107;python3 -m app.rabbit_publisher 107
2024-01-04;20:09:11;361;190;python3 -m app.rabbit_publisher 190
2024-01-04;20:09:21;544;106;python3 -m app.rabbit_publisher 106
2024-01-04;20:09:31;688;287;python3 -m app.rabbit_publisher 287
2024-01-04;20:09:41;845;334;python3 -m app.rabbit_publisher 334
2024-01-04;20:09:52;006;189;python3 -m app.rabbit_publisher 189
2024-01-04;20:10:02;151;297;python3 -m app.rabbit_publisher 297
2024-01-04;20:10:12;307;336;python3 -m app.rabbit_publisher 336
2024-01-04;20:10:22;468;191;python3 -m app.rabbit_publisher 191
2024-01-04;20:10:32;615;100;python3 -m app.rabbit_publisher 100
2024-01-04;20:10:42;751;141;python3 -m app.rabbit_publisher 141
2024-01-04;20:10:52;893;113;python3 -m app.rabbit_publisher 113
2024-01-04;20:11:03;031;236;python3 -m app.rabbit_publisher 236
2024-01-04;20:11:13;184;182;python3 -m app.rabbit_publisher 182
2024-01-04;20:11:23;329;168;python3 -m app.rabbit_publisher 168
2024-01-04;20:11:33;477;248;python3 -m app.rabbit_publisher 248
2024-01-04;20:11:43;627;258;python3 -m app.rabbit_publisher 258
2024-01-04;20:11:53;782;167;python3 -m app.rabbit_publisher 167
2024-01-04;20:12:03;925;114;python3 -m app.rabbit_publisher 114
2024-01-04;20:12:14;063;231;python3 -m app.rabbit_publisher 231
2024-01-04;20:12:24;208;207;python3 -m app.rabbit_publisher 207
2024-01-04;20:12:34;364;119;python3 -m app.rabbit_publisher 119
2024-01-04;20:12:44;507;200;python3 -m app.rabbit_publisher 200
2024-01-04;20:12:54;656;302;python3 -m app.rabbit_publisher 302
2024-01-04;20:13:04;814;174;python3 -m app.rabbit_publisher 174
2024-01-04;20:13:14;956;132;python3 -m app.rabbit_publisher 132
2024-01-04;20:13:25;117;141;python3 -m app.rabbit_publisher 141
2024-01-04;20:13:35;265;166;python3 -m app.rabbit_publisher 166
2024-01-04;20:13:45;431;224;python3 -m app.rabbit_publisher 224
2024-01-04;20:13:55;597;154;python3 -m app.rabbit_publisher 154
2024-01-04;20:14:05;737;148;python3 -m app.rabbit_publisher 148
2024-01-04;20:14:15;880;214;python3 -m app.rabbit_publisher 214
2024-01-04;20:14:26;031;294;python3 -m app.rabbit_publisher 294
2024-01-04;20:14:36;191;244;python3 -m app.rabbit_publisher 244
2024-01-04;20:14:46;360;143;python3 -m app.rabbit_publisher 143
2024-01-04;20:14:56;498;117;python3 -m app.rabbit_publisher 117
2024-01-04;20:15:06;655;336;python3 -m app.rabbit_publisher 336
2024-01-04;20:15:16;817;212;python3 -m app.rabbit_publisher 212
2024-01-04;20:15:26;961;299;python3 -m app.rabbit_publisher 299
2024-01-04;20:15:37;115;120;python3 -m app.rabbit_publisher 120
2024-01-04;20:15:47;250;244;python3 -m app.rabbit_publisher 244
2024-01-04;20:15:57;403;328;python3 -m app.rabbit_publisher 328
2024-01-04;20:16:07;562;283;python3 -m app.rabbit_publisher 283
2024-01-04;20:16:17;742;289;python3 -m app.rabbit_publisher 289
2024-01-04;20:16:27;911;193;python3 -m app.rabbit_publisher 193
2024-01-04;20:16:38;062;220;python3 -m app.rabbit_publisher 220
2024-01-04;20:16:48;233;154;python3 -m app.rabbit_publisher 154
2024-01-04;20:16:58;375;247;python3 -m app.rabbit_publisher 247
2024-01-04;20:17:08;551;239;python3 -m app.rabbit_publisher 239
2024-01-04;20:17:18;721;279;python3 -m app.rabbit_publisher 279
2024-01-04;20:17:28;894;306;python3 -m app.rabbit_publisher 306
2024-01-04;20:17:39;062;154;python3 -m app.rabbit_publisher 154
2024-01-04;20:17:49;211;220;python3 -m app.rabbit_publisher 220
2024-01-04;20:17:59;361;165;python3 -m app.rabbit_publisher 165
2024-01-04;20:18:09;515;289;python3 -m app.rabbit_publisher 289
2024-01-04;20:18:19;670;304;python3 -m app.rabbit_publisher 304
2024-01-04;20:18:29;854;296;python3 -m app.rabbit_publisher 296
2024-01-04;20:18:40;024;114;python3 -m app.rabbit_publisher 114
2024-01-04;20:18:50;163;312;python3 -m app.rabbit_publisher 312
2024-01-04;20:19:00;340;304;python3 -m app.rabbit_publisher 304
2024-01-04;20:19:10;517;149;python3 -m app.rabbit_publisher 149
2024-01-04;20:19:20;659;155;python3 -m app.rabbit_publisher 155
2024-01-04;20:19:30;802;321;python3 -m app.rabbit_publisher 321
2024-01-04;20:19:40;963;162;python3 -m app.rabbit_publisher 162
2024-01-04;20:19:51;108;252;python3 -m app.rabbit_publisher 252
2024-01-04;20:20:01;292;261;python3 -m app.rabbit_publisher 261
2024-01-04;20:20:11;446;245;python3 -m app.rabbit_publisher 245
2024-01-04;20:20:21;596;110;python3 -m app.rabbit_publisher 110
2024-01-04;20:20:31;748;248;python3 -m app.rabbit_publisher 248
2024-01-04;20:20:41;902;164;python3 -m app.rabbit_publisher 164
2024-01-04;20:20:52;046;128;python3 -m app.rabbit_publisher 128
2024-01-04;20:21:02;186;207;python3 -m app.rabbit_publisher 207
2024-01-04;20:21:12;345;299;python3 -m app.rabbit_publisher 299
2024-01-04;20:21:22;505;324;python3 -m app.rabbit_publisher 324
2024-01-04;20:21:32;671;232;python3 -m app.rabbit_publisher 232
2024-01-04;20:21:42;824;207;python3 -m app.rabbit_publisher 207
2024-01-04;20:21:52;970;295;python3 -m app.rabbit_publisher 295
2024-01-04;20:22:03;161;193;python3 -m app.rabbit_publisher 193
2024-01-04;20:22:13;306;246;python3 -m app.rabbit_publisher 246
2024-01-04;20:22:23;460;160;python3 -m app.rabbit_publisher 160
2024-01-04;20:22:33;748;117;python3 -m app.rabbit_publisher 117
2024-01-04;20:22:43;887;227;python3 -m app.rabbit_publisher 227
2024-01-04;20:22:54;061;191;python3 -m app.rabbit_publisher 191
2024-01-04;20:23:04;366;142;python3 -m app.rabbit_publisher 142
2024-01-04;20:23:14;517;247;python3 -m app.rabbit_publisher 247
2024-01-04;20:23:24;679;342;python3 -m app.rabbit_publisher 342
2024-01-04;20:23:34;855;255;python3 -m app.rabbit_publisher 255
2024-01-04;20:23:45;015;174;python3 -m app.rabbit_publisher 174
2024-01-04;20:23:55;174;102;python3 -m app.rabbit_publisher 102
2024-01-04;20:24:05;333;171;python3 -m app.rabbit_publisher 171
2024-01-04;20:24:15;488;217;python3 -m app.rabbit_publisher 217
2024-01-04;20:24:25;669;112;python3 -m app.rabbit_publisher 112
2024-01-04;20:24:35;818;327;python3 -m app.rabbit_publisher 327
2024-01-04;20:24:46;009;192;python3 -m app.rabbit_publisher 192
2024-01-04;20:24:56;163;203;python3 -m app.rabbit_publisher 203
2024-01-04;20:25:06;319;234;python3 -m app.rabbit_publisher 234
2024-01-04;20:25:16;475;117;python3 -m app.rabbit_publisher 117
2024-01-04;20:25:26;620;321;python3 -m app.rabbit_publisher 321
2024-01-04;20:25:36;810;319;python3 -m app.rabbit_publisher 319
2024-01-04;20:25:46;976;233;python3 -m app.rabbit_publisher 233
2024-01-04;20:25:57;129;225;python3 -m app.rabbit_publisher 225
2024-01-04;20:26:07;281;272;python3 -m app.rabbit_publisher 272
2024-01-04;20:26:17;448;114;python3 -m app.rabbit_publisher 114
2024-01-04;20:26:27;602;124;python3 -m app.rabbit_publisher 124
2024-01-04;20:26:37;744;113;python3 -m app.rabbit_publisher 113
2024-01-04;20:26:47;889;131;python3 -m app.rabbit_publisher 131
2024-01-04;20:26:58;033;100;python3 -m app.rabbit_publisher 100
2024-01-04;20:27:08;180;241;python3 -m app.rabbit_publisher 241
2024-01-04;20:27:18;337;110;python3 -m app.rabbit_publisher 110
2024-01-04;20:27:28;475;321;python3 -m app.rabbit_publisher 321
2024-01-04;20:27:38;828;184;python3 -m app.rabbit_publisher 184
2024-01-04;20:27:48;975;146;python3 -m app.rabbit_publisher 146
2024-01-04;20:27:59;117;148;python3 -m app.rabbit_publisher 148
2024-01-04;20:28:09;256;289;python3 -m app.rabbit_publisher 289
2024-01-04;20:28:19;430;226;python3 -m app.rabbit_publisher 226
2024-01-04;20:28:29;579;306;python3 -m app.rabbit_publisher 306
2024-01-04;20:28:39;735;286;python3 -m app.rabbit_publisher 286
2024-01-04;20:28:49;891;147;python3 -m app.rabbit_publisher 147
2024-01-04;20:29:00;032;204;python3 -m app.rabbit_publisher 204
2024-01-04;20:29:10;182;334;python3 -m app.rabbit_publisher 334
2024-01-04;20:29:20;342;186;python3 -m app.rabbit_publisher 186
2024-01-04;20:29:30;489;141;python3 -m app.rabbit_publisher 141
2024-01-04;20:29:40;631;121;python3 -m app.rabbit_publisher 121
2024-01-04;20:29:50;770;331;python3 -m app.rabbit_publisher 331
2024-01-04;20:30:00;933;120;python3 -m app.rabbit_publisher 120
2024-01-04;20:30:11;086;349;python3 -m app.rabbit_publisher 349
2024-01-04;20:30:21;259;151;python3 -m app.rabbit_publisher 151
2024-01-04;20:30:31;408;199;python3 -m app.rabbit_publisher 199
2024-01-04;20:30:41;579;159;python3 -m app.rabbit_publisher 159
2024-01-04;20:30:51;725;279;python3 -m app.rabbit_publisher 279
2024-01-04;20:31:01;901;157;python3 -m app.rabbit_publisher 157
2024-01-04;20:31:12;050;204;python3 -m app.rabbit_publisher 204
2024-01-04;20:31:22;198;335;python3 -m app.rabbit_publisher 335
2024-01-04;20:31:32;365;160;python3 -m app.rabbit_publisher 160
2024-01-04;20:31:42;509;287;python3 -m app.rabbit_publisher 287
2024-01-04;20:31:52;666;292;python3 -m app.rabbit_publisher 292
2024-01-04;20:32:02;840;276;python3 -m app.rabbit_publisher 276
2024-01-04;20:32:12;992;329;python3 -m app.rabbit_publisher 329
2024-01-04;20:32:23;157;273;python3 -m app.rabbit_publisher 273
2024-01-04;20:32:33;309;219;python3 -m app.rabbit_publisher 219
2024-01-04;20:32:43;458;218;python3 -m app.rabbit_publisher 218
2024-01-04;20:32:53;609;293;python3 -m app.rabbit_publisher 293
2024-01-04;20:33:03;766;234;python3 -m app.rabbit_publisher 234
2024-01-04;20:33:13;947;190;python3 -m app.rabbit_publisher 190
2024-01-04;20:33:24;094;345;python3 -m app.rabbit_publisher 345
2024-01-04;20:33:34;253;152;python3 -m app.rabbit_publisher 152
2024-01-04;20:33:44;392;261;python3 -m app.rabbit_publisher 261
2024-01-04;20:33:54;546;231;python3 -m app.rabbit_publisher 231
2024-01-04;20:34:04;714;315;python3 -m app.rabbit_publisher 315
2024-01-04;20:34:14;871;309;python3 -m app.rabbit_publisher 309
2024-01-04;20:34:25;037;168;python3 -m app.rabbit_publisher 168
2024-01-04;20:34:35;254;189;python3 -m app.rabbit_publisher 189
2024-01-04;20:34:45;406;260;python3 -m app.rabbit_publisher 260
2024-01-04;20:34:55;576;314;python3 -m app.rabbit_publisher 314
2024-01-04;20:35:05;733;325;python3 -m app.rabbit_publisher 325
2024-01-04;20:35:15;891;196;python3 -m app.rabbit_publisher 196
2024-01-04;20:35:26;046;254;python3 -m app.rabbit_publisher 254
2024-01-04;20:35:36;200;273;python3 -m app.rabbit_publisher 273
2024-01-04;20:35:46;356;203;python3 -m app.rabbit_publisher 203
2024-01-04;20:35:56;505;302;python3 -m app.rabbit_publisher 302
2024-01-04;20:36:06;664;181;python3 -m app.rabbit_publisher 181
2024-01-04;20:36:16;838;231;python3 -m app.rabbit_publisher 231
2024-01-04;20:36:26;984;343;python3 -m app.rabbit_publisher 343
2024-01-04;20:36:37;148;205;python3 -m app.rabbit_publisher 205
2024-01-04;20:36:47;296;277;python3 -m app.rabbit_publisher 277
2024-01-04;20:36:57;450;183;python3 -m app.rabbit_publisher 183
2024-01-04;20:37:07;597;185;python3 -m app.rabbit_publisher 185
2024-01-04;20:37:17;740;166;python3 -m app.rabbit_publisher 166
2024-01-04;20:37:27;881;263;python3 -m app.rabbit_publisher 263
2024-01-04;20:37:38;036;260;python3 -m app.rabbit_publisher 260
2024-01-04;20:37:48;190;199;python3 -m app.rabbit_publisher 199
2024-01-04;20:37:58;339;336;python3 -m app.rabbit_publisher 336
2024-01-04;20:38:08;500;315;python3 -m app.rabbit_publisher 315
2024-01-04;20:38:18;658;105;python3 -m app.rabbit_publisher 105
2024-01-04;20:38:28;797;349;python3 -m app.rabbit_publisher 349
2024-01-04;20:38:38;960;178;python3 -m app.rabbit_publisher 178
2024-01-04;20:38:49;108;236;python3 -m app.rabbit_publisher 236
2024-01-04;20:38:59;259;222;python3 -m app.rabbit_publisher 222
2024-01-04;20:39:09;411;247;python3 -m app.rabbit_publisher 247
2024-01-04;20:39:19;565;140;python3 -m app.rabbit_publisher 140
2024-01-04;20:39:29;704;143;python3 -m app.rabbit_publisher 143
2024-01-04;20:39:39;845;298;python3 -m app.rabbit_publisher 298
2024-01-04;20:39:50;026;265;python3 -m app.rabbit_publisher 265
2024-01-04;20:40:00;179;177;python3 -m app.rabbit_publisher 177
2024-01-04;20:40:10;328;166;python3 -m app.rabbit_publisher 166
2024-01-04;20:40:20;471;179;python3 -m app.rabbit_publisher 179
2024-01-04;20:40:30;617;182;python3 -m app.rabbit_publisher 182
2024-01-04;20:40:40;765;104;python3 -m app.rabbit_publisher 104
2024-01-04;20:40:50;900;199;python3 -m app.rabbit_publisher 199
2024-01-04;20:41:01;049;204;python3 -m app.rabbit_publisher 204
2024-01-04;20:41:11;198;108;python3 -m app.rabbit_publisher 108
2024-01-04;20:41:21;349;153;python3 -m app.rabbit_publisher 153
2024-01-04;20:41:31;493;296;python3 -m app.rabbit_publisher 296
2024-01-04;20:41:41;652;246;python3 -m app.rabbit_publisher 246
2024-01-04;20:41:51;831;108;python3 -m app.rabbit_publisher 108
2024-01-04;20:42:01;968;162;python3 -m app.rabbit_publisher 162
2024-01-04;20:42:12;115;208;python3 -m app.rabbit_publisher 208
2024-01-04;20:42:22;270;223;python3 -m app.rabbit_publisher 223
2024-01-04;20:42:32;419;273;python3 -m app.rabbit_publisher 273
2024-01-04;20:42:42;575;315;python3 -m app.rabbit_publisher 315
2024-01-04;20:42:52;735;197;python3 -m app.rabbit_publisher 197
2024-01-04;20:43:02;883;271;python3 -m app.rabbit_publisher 271
2024-01-04;20:43:13;047;168;python3 -m app.rabbit_publisher 168
2024-01-04;20:43:23;198;225;python3 -m app.rabbit_publisher 225
2024-01-04;20:43:33;349;284;python3 -m app.rabbit_publisher 284
2024-01-04;20:43:43;501;266;python3 -m app.rabbit_publisher 266
2024-01-04;20:43:53;657;133;python3 -m app.rabbit_publisher 133
2024-01-04;20:44:03;807;266;python3 -m app.rabbit_publisher 266
2024-01-04;20:44:13;968;337;python3 -m app.rabbit_publisher 337
2024-01-04;20:44:24;131;223;python3 -m app.rabbit_publisher 223
2024-01-04;20:44:34;278;241;python3 -m app.rabbit_publisher 241
2024-01-04;20:44:44;427;300;python3 -m app.rabbit_publisher 300
2024-01-04;20:44:54;585;175;python3 -m app.rabbit_publisher 175
2024-01-04;20:45:04;776;328;python3 -m app.rabbit_publisher 328
2024-01-04;20:45:14;935;216;python3 -m app.rabbit_publisher 216
2024-01-04;20:45:25;127;259;python3 -m app.rabbit_publisher 259
2024-01-04;20:45:35;307;128;python3 -m app.rabbit_publisher 128
2024-01-04;20:45:45;460;250;python3 -m app.rabbit_publisher 250
2024-01-04;20:45:55;614;246;python3 -m app.rabbit_publisher 246
2024-01-04;20:46:05;762;225;python3 -m app.rabbit_publisher 225
2024-01-04;20:46:15;916;135;python3 -m app.rabbit_publisher 135
2024-01-04;20:46:26;061;157;python3 -m app.rabbit_publisher 157
2024-01-04;20:46:36;207;114;python3 -m app.rabbit_publisher 114
2024-01-04;20:46:46;355;144;python3 -m app.rabbit_publisher 144
2024-01-04;20:46:56;518;169;python3 -m app.rabbit_publisher 169
2024-01-04;20:47:06;674;104;python3 -m app.rabbit_publisher 104
2024-01-04;20:47:16;814;261;python3 -m app.rabbit_publisher 261
2024-01-04;20:47:26;987;325;python3 -m app.rabbit_publisher 325
2024-01-04;20:47:37;158;174;python3 -m app.rabbit_publisher 174
2024-01-04;20:47:47;316;348;python3 -m app.rabbit_publisher 348
2024-01-04;20:47:57;478;257;python3 -m app.rabbit_publisher 257
2024-01-04;20:48:07;634;210;python3 -m app.rabbit_publisher 210
2024-01-04;20:48:17;795;201;python3 -m app.rabbit_publisher 201
2024-01-04;20:48:27;939;137;python3 -m app.rabbit_publisher 137
2024-01-04;20:48:38;080;249;python3 -m app.rabbit_publisher 249
2024-01-04;20:48:48;232;135;python3 -m app.rabbit_publisher 135
2024-01-04;20:48:58;379;170;python3 -m app.rabbit_publisher 170
2024-01-04;20:49:08;522;175;python3 -m app.rabbit_publisher 175
2024-01-04;20:49:18;665;268;python3 -m app.rabbit_publisher 268
2024-01-04;20:49:28;818;336;python3 -m app.rabbit_publisher 336
2024-01-04;20:49:39;011;312;python3 -m app.rabbit_publisher 312
2024-01-04;20:49:49;186;284;python3 -m app.rabbit_publisher 284
2024-01-04;20:49:59;369;348;python3 -m app.rabbit_publisher 348
2024-01-04;20:50:09;532;141;python3 -m app.rabbit_publisher 141
2024-01-04;20:50:19;673;170;python3 -m app.rabbit_publisher 170
2024-01-04;20:50:29;820;136;python3 -m app.rabbit_publisher 136
2024-01-04;20:50:39;959;164;python3 -m app.rabbit_publisher 164
2024-01-04;20:50:50;103;271;python3 -m app.rabbit_publisher 271
2024-01-04;20:51:00;259;171;python3 -m app.rabbit_publisher 171
2024-01-04;20:51:10;404;198;python3 -m app.rabbit_publisher 198
2024-01-04;20:51:20;552;303;python3 -m app.rabbit_publisher 303
2024-01-04;20:51:30;733;180;python3 -m app.rabbit_publisher 180
2024-01-04;20:51:40;878;218;python3 -m app.rabbit_publisher 218
2024-01-04;20:51:51;027;195;python3 -m app.rabbit_publisher 195
2024-01-04;20:52:01;191;293;python3 -m app.rabbit_publisher 293
2024-01-04;20:52:11;357;131;python3 -m app.rabbit_publisher 131
2024-01-04;20:52:21;505;269;python3 -m app.rabbit_publisher 269
2024-01-04;20:52:31;661;147;python3 -m app.rabbit_publisher 147
2024-01-04;20:52:41;804;195;python3 -m app.rabbit_publisher 195
2024-01-04;20:52:51;949;100;python3 -m app.rabbit_publisher 100
2024-01-04;20:53:02;085;150;python3 -m app.rabbit_publisher 150
2024-01-04;20:53:12;227;192;python3 -m app.rabbit_publisher 192
2024-01-04;20:53:22;371;214;python3 -m app.rabbit_publisher 214
2024-01-04;20:53:32;520;155;python3 -m app.rabbit_publisher 155
2024-01-04;20:53:42;669;241;python3 -m app.rabbit_publisher 241
2024-01-04;20:53:52;823;122;python3 -m app.rabbit_publisher 122
2024-01-04;20:54:02;966;291;python3 -m app.rabbit_publisher 291
2024-01-04;20:54:13;127;254;python3 -m app.rabbit_publisher 254
2024-01-04;20:54:23;281;224;python3 -m app.rabbit_publisher 224
2024-01-04;20:54:33;429;116;python3 -m app.rabbit_publisher 116
2024-01-04;20:54:43;568;268;python3 -m app.rabbit_publisher 268
2024-01-04;20:54:53;723;284;python3 -m app.rabbit_publisher 284
2024-01-04;20:55:03;877;331;python3 -m app.rabbit_publisher 331
2024-01-04;20:55:14;038;138;python3 -m app.rabbit_publisher 138
2024-01-04;20:55:24;184;182;python3 -m app.rabbit_publisher 182
2024-01-04;20:55:34;326;316;python3 -m app.rabbit_publisher 316
2024-01-04;20:55:44;486;131;python3 -m app.rabbit_publisher 131
2024-01-04;20:55:54;627;277;python3 -m app.rabbit_publisher 277
2024-01-04;20:56:04;782;335;python3 -m app.rabbit_publisher 335
2024-01-04;20:56:14;938;180;python3 -m app.rabbit_publisher 180
2024-01-04;20:56:25;085;229;python3 -m app.rabbit_publisher 229
2024-01-04;20:56:35;295;101;python3 -m app.rabbit_publisher 101
2024-01-04;20:56:45;436;346;python3 -m app.rabbit_publisher 346
2024-01-04;20:56:55;600;296;python3 -m app.rabbit_publisher 296
2024-01-04;20:57:05;829;233;python3 -m app.rabbit_publisher 233
2024-01-04;20:57:15;992;223;python3 -m app.rabbit_publisher 223
2024-01-04;20:57:26;144;340;python3 -m app.rabbit_publisher 340
2024-01-04;20:57:36;403;290;python3 -m app.rabbit_publisher 290
2024-01-04;20:57:46;567;154;python3 -m app.rabbit_publisher 154
2024-01-04;20:57:56;730;122;python3 -m app.rabbit_publisher 122
2024-01-04;20:58:06;870;176;python3 -m app.rabbit_publisher 176
2024-01-04;20:58:17;026;321;python3 -m app.rabbit_publisher 321
2024-01-04;20:58:27;210;223;python3 -m app.rabbit_publisher 223
2024-01-04;20:58:37;356;263;python3 -m app.rabbit_publisher 263
2024-01-04;20:58:47;520;304;python3 -m app.rabbit_publisher 304
