Data;HoraMinutoSegundo;Milissegundos;MensagensEnviadas;ComandoExecutado
2024-01-06;09:15:53;522;242;python3 -m app.rabbit_publisher 242
2024-01-06;09:16:03;685;160;python3 -m app.rabbit_publisher 160
2024-01-06;09:16:13;829;115;python3 -m app.rabbit_publisher 115
2024-01-06;09:16:23;969;100;python3 -m app.rabbit_publisher 100
2024-01-06;09:16:34;105;197;python3 -m app.rabbit_publisher 197
2024-01-06;09:16:44;250;106;python3 -m app.rabbit_publisher 106
2024-01-06;09:16:54;388;215;python3 -m app.rabbit_publisher 215
2024-01-06;09:17:04;539;242;python3 -m app.rabbit_publisher 242
2024-01-06;09:17:14;692;234;python3 -m app.rabbit_publisher 234
2024-01-06;09:17:24;842;333;python3 -m app.rabbit_publisher 333
2024-01-06;09:17:35;033;204;python3 -m app.rabbit_publisher 204
2024-01-06;09:17:45;178;107;python3 -m app.rabbit_publisher 107
2024-01-06;09:17:55;315;148;python3 -m app.rabbit_publisher 148
2024-01-06;09:18:05;456;295;python3 -m app.rabbit_publisher 295
2024-01-06;09:18:15;619;262;python3 -m app.rabbit_publisher 262
2024-01-06;09:18:25;773;119;python3 -m app.rabbit_publisher 119
2024-01-06;09:18:35;916;335;python3 -m app.rabbit_publisher 335
2024-01-06;09:18:46;078;115;python3 -m app.rabbit_publisher 115
2024-01-06;09:18:56;215;279;python3 -m app.rabbit_publisher 279
2024-01-06;09:19:06;370;256;python3 -m app.rabbit_publisher 256
2024-01-06;09:19:16;522;153;python3 -m app.rabbit_publisher 153
2024-01-06;09:19:26;664;267;python3 -m app.rabbit_publisher 267
2024-01-06;09:19:36;816;234;python3 -m app.rabbit_publisher 234
2024-01-06;09:19:46;980;268;python3 -m app.rabbit_publisher 268
2024-01-06;09:19:57;150;319;python3 -m app.rabbit_publisher 319
2024-01-06;09:20:07;308;304;python3 -m app.rabbit_publisher 304
2024-01-06;09:20:17;467;250;python3 -m app.rabbit_publisher 250
2024-01-06;09:20:27;617;297;python3 -m app.rabbit_publisher 297
2024-01-06;09:20:37;771;252;python3 -m app.rabbit_publisher 252
2024-01-06;09:20:47;963;289;python3 -m app.rabbit_publisher 289
2024-01-06;09:20:58;146;156;python3 -m app.rabbit_publisher 156
2024-01-06;09:21:08;289;100;python3 -m app.rabbit_publisher 100
2024-01-06;09:21:18;431;217;python3 -m app.rabbit_publisher 217
2024-01-06;09:21:28;597;183;python3 -m app.rabbit_publisher 183
2024-01-06;09:21:38;749;189;python3 -m app.rabbit_publisher 189
2024-01-06;09:21:48;895;268;python3 -m app.rabbit_publisher 268
2024-01-06;09:21:59;048;247;python3 -m app.rabbit_publisher 247
2024-01-06;09:22:09;198;282;python3 -m app.rabbit_publisher 282
2024-01-06;09:22:19;357;185;python3 -m app.rabbit_publisher 185
2024-01-06;09:22:29;509;174;python3 -m app.rabbit_publisher 174
2024-01-06;09:22:39;652;200;python3 -m app.rabbit_publisher 200
2024-01-06;09:22:49;802;101;python3 -m app.rabbit_publisher 101
2024-01-06;09:22:59;939;173;python3 -m app.rabbit_publisher 173
2024-01-06;09:23:10;086;348;python3 -m app.rabbit_publisher 348
2024-01-06;09:23:20;247;105;python3 -m app.rabbit_publisher 105
2024-01-06;09:23:30;385;300;python3 -m app.rabbit_publisher 300
2024-01-06;09:23:40;544;185;python3 -m app.rabbit_publisher 185
2024-01-06;09:23:50;694;186;python3 -m app.rabbit_publisher 186
2024-01-06;09:24:00;842;194;python3 -m app.rabbit_publisher 194
2024-01-06;09:24:10;993;148;python3 -m app.rabbit_publisher 148
2024-01-06;09:24:21;137;349;python3 -m app.rabbit_publisher 349
2024-01-06;09:24:31;299;239;python3 -m app.rabbit_publisher 239
2024-01-06;09:24:41;451;139;python3 -m app.rabbit_publisher 139
2024-01-06;09:24:51;593;236;python3 -m app.rabbit_publisher 236
2024-01-06;09:25:01;742;105;python3 -m app.rabbit_publisher 105
2024-01-06;09:25:11;880;227;python3 -m app.rabbit_publisher 227
2024-01-06;09:25:22;028;234;python3 -m app.rabbit_publisher 234
2024-01-06;09:25:32;185;153;python3 -m app.rabbit_publisher 153
2024-01-06;09:25:42;341;169;python3 -m app.rabbit_publisher 169
2024-01-06;09:25:52;482;337;python3 -m app.rabbit_publisher 337
2024-01-06;09:26:02;671;345;python3 -m app.rabbit_publisher 345
2024-01-06;09:26:12;856;268;python3 -m app.rabbit_publisher 268
2024-01-06;09:26:23;036;179;python3 -m app.rabbit_publisher 179
2024-01-06;09:26:33;213;132;python3 -m app.rabbit_publisher 132
2024-01-06;09:26:43;352;314;python3 -m app.rabbit_publisher 314
2024-01-06;09:26:53;513;109;python3 -m app.rabbit_publisher 109
2024-01-06;09:27:03;687;269;python3 -m app.rabbit_publisher 269
2024-01-06;09:27:13;865;302;python3 -m app.rabbit_publisher 302
2024-01-06;09:27:24;066;240;python3 -m app.rabbit_publisher 240
2024-01-06;09:27:34;241;171;python3 -m app.rabbit_publisher 171
2024-01-06;09:27:44;385;123;python3 -m app.rabbit_publisher 123
2024-01-06;09:27:54;536;300;python3 -m app.rabbit_publisher 300
2024-01-06;09:28:04;710;162;python3 -m app.rabbit_publisher 162
2024-01-06;09:28:14;853;145;python3 -m app.rabbit_publisher 145
2024-01-06;09:28:25;028;140;python3 -m app.rabbit_publisher 140
2024-01-06;09:28:35;236;103;python3 -m app.rabbit_publisher 103
2024-01-06;09:28:45;375;272;python3 -m app.rabbit_publisher 272
2024-01-06;09:28:55;546;286;python3 -m app.rabbit_publisher 286
2024-01-06;09:29:05;704;137;python3 -m app.rabbit_publisher 137
2024-01-06;09:29:15;849;250;python3 -m app.rabbit_publisher 250
2024-01-06;09:29:26;015;105;python3 -m app.rabbit_publisher 105
2024-01-06;09:29:36;152;282;python3 -m app.rabbit_publisher 282
2024-01-06;09:29:46;311;264;python3 -m app.rabbit_publisher 264
2024-01-06;09:29:56;487;185;python3 -m app.rabbit_publisher 185
2024-01-06;09:30:06;635;163;python3 -m app.rabbit_publisher 163
2024-01-06;09:30:16;778;184;python3 -m app.rabbit_publisher 184
2024-01-06;09:30:26;923;171;python3 -m app.rabbit_publisher 171
2024-01-06;09:30:37;093;241;python3 -m app.rabbit_publisher 241
2024-01-06;09:30:47;260;344;python3 -m app.rabbit_publisher 344
2024-01-06;09:30:57;547;184;python3 -m app.rabbit_publisher 184
2024-01-06;09:31:07;690;221;python3 -m app.rabbit_publisher 221
2024-01-06;09:31:17;847;282;python3 -m app.rabbit_publisher 282
2024-01-06;09:31:28;003;130;python3 -m app.rabbit_publisher 130
2024-01-06;09:31:38;141;257;python3 -m app.rabbit_publisher 257
2024-01-06;09:31:48;292;150;python3 -m app.rabbit_publisher 150
2024-01-06;09:31:58;434;157;python3 -m app.rabbit_publisher 157
2024-01-06;09:32:08;581;227;python3 -m app.rabbit_publisher 227
2024-01-06;09:32:18;738;347;python3 -m app.rabbit_publisher 347
2024-01-06;09:32:28;899;186;python3 -m app.rabbit_publisher 186
2024-01-06;09:32:39;046;211;python3 -m app.rabbit_publisher 211
2024-01-06;09:32:49;193;145;python3 -m app.rabbit_publisher 145
2024-01-06;09:32:59;334;247;python3 -m app.rabbit_publisher 247
2024-01-06;09:33:09;487;150;python3 -m app.rabbit_publisher 150
2024-01-06;09:33:19;630;240;python3 -m app.rabbit_publisher 240
2024-01-06;09:33:29;780;237;python3 -m app.rabbit_publisher 237
2024-01-06;09:33:39;934;213;python3 -m app.rabbit_publisher 213
2024-01-06;09:33:50;085;227;python3 -m app.rabbit_publisher 227
2024-01-06;09:34:00;231;304;python3 -m app.rabbit_publisher 304
2024-01-06;09:34:10;392;123;python3 -m app.rabbit_publisher 123
2024-01-06;09:34:20;531;132;python3 -m app.rabbit_publisher 132
2024-01-06;09:34:30;671;238;python3 -m app.rabbit_publisher 238
2024-01-06;09:34:40;821;105;python3 -m app.rabbit_publisher 105
2024-01-06;09:34:50;957;110;python3 -m app.rabbit_publisher 110
2024-01-06;09:35:01;098;200;python3 -m app.rabbit_publisher 200
2024-01-06;09:35:11;275;176;python3 -m app.rabbit_publisher 176
2024-01-06;09:35:21;438;101;python3 -m app.rabbit_publisher 101
2024-01-06;09:35:31;575;254;python3 -m app.rabbit_publisher 254
2024-01-06;09:35:41;728;303;python3 -m app.rabbit_publisher 303
2024-01-06;09:35:51;884;104;python3 -m app.rabbit_publisher 104
2024-01-06;09:36:02;022;267;python3 -m app.rabbit_publisher 267
2024-01-06;09:36:12;176;100;python3 -m app.rabbit_publisher 100
2024-01-06;09:36:22;314;179;python3 -m app.rabbit_publisher 179
2024-01-06;09:36:32;462;139;python3 -m app.rabbit_publisher 139
2024-01-06;09:36:42;602;161;python3 -m app.rabbit_publisher 161
2024-01-06;09:36:52;744;141;python3 -m app.rabbit_publisher 141
2024-01-06;09:37:02;886;210;python3 -m app.rabbit_publisher 210
2024-01-06;09:37:13;050;333;python3 -m app.rabbit_publisher 333
2024-01-06;09:37:23;215;329;python3 -m app.rabbit_publisher 329
2024-01-06;09:37:33;380;182;python3 -m app.rabbit_publisher 182
2024-01-06;09:37:43;557;196;python3 -m app.rabbit_publisher 196
2024-01-06;09:37:53;703;317;python3 -m app.rabbit_publisher 317
2024-01-06;09:38:03;864;329;python3 -m app.rabbit_publisher 329
2024-01-06;09:38:14;032;322;python3 -m app.rabbit_publisher 322
2024-01-06;09:38:24;195;299;python3 -m app.rabbit_publisher 299
2024-01-06;09:38:34;381;163;python3 -m app.rabbit_publisher 163
2024-01-06;09:38:44;545;109;python3 -m app.rabbit_publisher 109
2024-01-06;09:38:54;700;118;python3 -m app.rabbit_publisher 118
2024-01-06;09:39:04;847;344;python3 -m app.rabbit_publisher 344
2024-01-06;09:39:15;039;100;python3 -m app.rabbit_publisher 100
2024-01-06;09:39:25;184;272;python3 -m app.rabbit_publisher 272
2024-01-06;09:39:35;359;306;python3 -m app.rabbit_publisher 306
2024-01-06;09:39:45;533;161;python3 -m app.rabbit_publisher 161
2024-01-06;09:39:55;679;325;python3 -m app.rabbit_publisher 325
2024-01-06;09:40:05;850;332;python3 -m app.rabbit_publisher 332
2024-01-06;09:40:16;035;176;python3 -m app.rabbit_publisher 176
2024-01-06;09:40:26;180;324;python3 -m app.rabbit_publisher 324
2024-01-06;09:40:36;341;278;python3 -m app.rabbit_publisher 278
2024-01-06;09:40:46;525;203;python3 -m app.rabbit_publisher 203
2024-01-06;09:40:56;671;118;python3 -m app.rabbit_publisher 118
2024-01-06;09:41:06;808;217;python3 -m app.rabbit_publisher 217
2024-01-06;09:41:16;982;156;python3 -m app.rabbit_publisher 156
2024-01-06;09:41:27;124;223;python3 -m app.rabbit_publisher 223
2024-01-06;09:41:37;273;306;python3 -m app.rabbit_publisher 306
2024-01-06;09:41:47;430;307;python3 -m app.rabbit_publisher 307
2024-01-06;09:41:57;589;336;python3 -m app.rabbit_publisher 336
2024-01-06;09:42:07;747;187;python3 -m app.rabbit_publisher 187
2024-01-06;09:42:17;900;270;python3 -m app.rabbit_publisher 270
2024-01-06;09:42:28;053;271;python3 -m app.rabbit_publisher 271
2024-01-06;09:42:38;207;196;python3 -m app.rabbit_publisher 196
2024-01-06;09:42:48;353;118;python3 -m app.rabbit_publisher 118
2024-01-06;09:42:58;490;105;python3 -m app.rabbit_publisher 105
2024-01-06;09:43:08;628;293;python3 -m app.rabbit_publisher 293
2024-01-06;09:43:18;782;121;python3 -m app.rabbit_publisher 121
2024-01-06;09:43:28;921;314;python3 -m app.rabbit_publisher 314
2024-01-06;09:43:39;077;257;python3 -m app.rabbit_publisher 257
2024-01-06;09:43:49;233;141;python3 -m app.rabbit_publisher 141
2024-01-06;09:43:59;375;310;python3 -m app.rabbit_publisher 310
2024-01-06;09:44:09;531;145;python3 -m app.rabbit_publisher 145
2024-01-06;09:44:19;678;128;python3 -m app.rabbit_publisher 128
2024-01-06;09:44:29;817;112;python3 -m app.rabbit_publisher 112
2024-01-06;09:44:39;956;271;python3 -m app.rabbit_publisher 271
2024-01-06;09:44:50;111;227;python3 -m app.rabbit_publisher 227
2024-01-06;09:45:00;257;288;python3 -m app.rabbit_publisher 288
2024-01-06;09:45:10;415;295;python3 -m app.rabbit_publisher 295
2024-01-06;09:45:20;586;228;python3 -m app.rabbit_publisher 228
2024-01-06;09:45:30;738;185;python3 -m app.rabbit_publisher 185
2024-01-06;09:45:40;897;260;python3 -m app.rabbit_publisher 260
2024-01-06;09:45:51;051;236;python3 -m app.rabbit_publisher 236
2024-01-06;09:46:01;199;128;python3 -m app.rabbit_publisher 128
2024-01-06;09:46:11;338;182;python3 -m app.rabbit_publisher 182
2024-01-06;09:46:21;481;134;python3 -m app.rabbit_publisher 134
2024-01-06;09:46:31;622;129;python3 -m app.rabbit_publisher 129
2024-01-06;09:46:41;764;126;python3 -m app.rabbit_publisher 126
2024-01-06;09:46:51;922;314;python3 -m app.rabbit_publisher 314
2024-01-06;09:47:02;089;226;python3 -m app.rabbit_publisher 226
2024-01-06;09:47:12;242;347;python3 -m app.rabbit_publisher 347
2024-01-06;09:47:22;434;215;python3 -m app.rabbit_publisher 215
2024-01-06;09:47:32;582;274;python3 -m app.rabbit_publisher 274
2024-01-06;09:47:42;755;198;python3 -m app.rabbit_publisher 198
2024-01-06;09:47:52;904;117;python3 -m app.rabbit_publisher 117
2024-01-06;09:48:03;062;113;python3 -m app.rabbit_publisher 113
2024-01-06;09:48:13;200;312;python3 -m app.rabbit_publisher 312
2024-01-06;09:48:23;364;136;python3 -m app.rabbit_publisher 136
2024-01-06;09:48:33;522;272;python3 -m app.rabbit_publisher 272
2024-01-06;09:48:43;676;254;python3 -m app.rabbit_publisher 254
2024-01-06;09:48:53;831;341;python3 -m app.rabbit_publisher 341
2024-01-06;09:49:03;996;225;python3 -m app.rabbit_publisher 225
2024-01-06;09:49:14;154;152;python3 -m app.rabbit_publisher 152
2024-01-06;09:49:24;298;268;python3 -m app.rabbit_publisher 268
2024-01-06;09:49:34;461;125;python3 -m app.rabbit_publisher 125
2024-01-06;09:49:44;613;228;python3 -m app.rabbit_publisher 228
2024-01-06;09:49:54;760;341;python3 -m app.rabbit_publisher 341
2024-01-06;09:50:04;931;132;python3 -m app.rabbit_publisher 132
2024-01-06;09:50:15;069;174;python3 -m app.rabbit_publisher 174
2024-01-06;09:50:25;213;263;python3 -m app.rabbit_publisher 263
2024-01-06;09:50:35;365;285;python3 -m app.rabbit_publisher 285
2024-01-06;09:50:45;533;185;python3 -m app.rabbit_publisher 185
2024-01-06;09:50:55;677;159;python3 -m app.rabbit_publisher 159
2024-01-06;09:51:05;820;317;python3 -m app.rabbit_publisher 317
2024-01-06;09:51:15;978;189;python3 -m app.rabbit_publisher 189
2024-01-06;09:51:26;124;320;python3 -m app.rabbit_publisher 320
2024-01-06;09:51:36;281;294;python3 -m app.rabbit_publisher 294
2024-01-06;09:51:46;438;159;python3 -m app.rabbit_publisher 159
2024-01-06;09:51:56;583;321;python3 -m app.rabbit_publisher 321
2024-01-06;09:52:06;744;278;python3 -m app.rabbit_publisher 278
2024-01-06;09:52:16;943;246;python3 -m app.rabbit_publisher 246
2024-01-06;09:52:27;098;175;python3 -m app.rabbit_publisher 175
2024-01-06;09:52:37;241;172;python3 -m app.rabbit_publisher 172
2024-01-06;09:52:47;402;178;python3 -m app.rabbit_publisher 178
2024-01-06;09:52:57;566;189;python3 -m app.rabbit_publisher 189
2024-01-06;09:53:07;719;337;python3 -m app.rabbit_publisher 337
2024-01-06;09:53:17;889;273;python3 -m app.rabbit_publisher 273
2024-01-06;09:53:28;047;267;python3 -m app.rabbit_publisher 267
2024-01-06;09:53:38;201;196;python3 -m app.rabbit_publisher 196
2024-01-06;09:53:48;348;270;python3 -m app.rabbit_publisher 270
2024-01-06;09:53:58;501;185;python3 -m app.rabbit_publisher 185
2024-01-06;09:54:08;646;149;python3 -m app.rabbit_publisher 149
2024-01-06;09:54:18;791;196;python3 -m app.rabbit_publisher 196
2024-01-06;09:54:28;939;238;python3 -m app.rabbit_publisher 238
2024-01-06;09:54:39;091;233;python3 -m app.rabbit_publisher 233
2024-01-06;09:54:49;243;100;python3 -m app.rabbit_publisher 100
2024-01-06;09:54:59;380;113;python3 -m app.rabbit_publisher 113
2024-01-06;09:55:09;536;153;python3 -m app.rabbit_publisher 153
2024-01-06;09:55:19;680;283;python3 -m app.rabbit_publisher 283
2024-01-06;09:55:29;842;112;python3 -m app.rabbit_publisher 112
2024-01-06;09:55:39;980;259;python3 -m app.rabbit_publisher 259
2024-01-06;09:55:50;136;251;python3 -m app.rabbit_publisher 251
2024-01-06;09:56:00;307;168;python3 -m app.rabbit_publisher 168
2024-01-06;09:56:10;452;275;python3 -m app.rabbit_publisher 275
2024-01-06;09:56:20;605;104;python3 -m app.rabbit_publisher 104
2024-01-06;09:56:30;741;322;python3 -m app.rabbit_publisher 322
2024-01-06;09:56:40;898;105;python3 -m app.rabbit_publisher 105
2024-01-06;09:56:51;053;206;python3 -m app.rabbit_publisher 206
2024-01-06;09:57:01;203;335;python3 -m app.rabbit_publisher 335
2024-01-06;09:57:11;365;296;python3 -m app.rabbit_publisher 296
2024-01-06;09:57:21;522;151;python3 -m app.rabbit_publisher 151
2024-01-06;09:57:31;661;102;python3 -m app.rabbit_publisher 102
2024-01-06;09:57:41;806;108;python3 -m app.rabbit_publisher 108
2024-01-06;09:57:51;949;125;python3 -m app.rabbit_publisher 125
2024-01-06;09:58:02;092;337;python3 -m app.rabbit_publisher 337
2024-01-06;09:58:12;273;165;python3 -m app.rabbit_publisher 165
2024-01-06;09:58:22;438;109;python3 -m app.rabbit_publisher 109
2024-01-06;09:58:32;581;279;python3 -m app.rabbit_publisher 279
2024-01-06;09:58:42;761;217;python3 -m app.rabbit_publisher 217
2024-01-06;09:58:52;923;269;python3 -m app.rabbit_publisher 269
2024-01-06;09:59:03;079;153;python3 -m app.rabbit_publisher 153
2024-01-06;09:59:13;244;135;python3 -m app.rabbit_publisher 135
2024-01-06;09:59:23;381;145;python3 -m app.rabbit_publisher 145
2024-01-06;09:59:33;528;171;python3 -m app.rabbit_publisher 171
2024-01-06;09:59:43;670;118;python3 -m app.rabbit_publisher 118
2024-01-06;09:59:53;808;167;python3 -m app.rabbit_publisher 167
2024-01-06;10:00:03;975;169;python3 -m app.rabbit_publisher 169
2024-01-06;10:00:14;120;223;python3 -m app.rabbit_publisher 223
2024-01-06;10:00:24;287;103;python3 -m app.rabbit_publisher 103
2024-01-06;10:00:34;467;300;python3 -m app.rabbit_publisher 300
2024-01-06;10:00:44;635;111;python3 -m app.rabbit_publisher 111
2024-01-06;10:00:54;778;128;python3 -m app.rabbit_publisher 128
2024-01-06;10:01:04;919;105;python3 -m app.rabbit_publisher 105
2024-01-06;10:01:15;073;210;python3 -m app.rabbit_publisher 210
2024-01-06;10:01:25;223;107;python3 -m app.rabbit_publisher 107
2024-01-06;10:01:35;360;237;python3 -m app.rabbit_publisher 237
2024-01-06;10:01:45;536;208;python3 -m app.rabbit_publisher 208
2024-01-06;10:01:55;712;198;python3 -m app.rabbit_publisher 198
2024-01-06;10:02:05;863;308;python3 -m app.rabbit_publisher 308
2024-01-06;10:02:16;020;114;python3 -m app.rabbit_publisher 114
2024-01-06;10:02:26;159;131;python3 -m app.rabbit_publisher 131
2024-01-06;10:02:36;307;202;python3 -m app.rabbit_publisher 202
2024-01-06;10:02:46;457;279;python3 -m app.rabbit_publisher 279
2024-01-06;10:02:56;612;170;python3 -m app.rabbit_publisher 170
2024-01-06;10:03:06;755;218;python3 -m app.rabbit_publisher 218
2024-01-06;10:03:16;909;251;python3 -m app.rabbit_publisher 251
2024-01-06;10:03:27;068;207;python3 -m app.rabbit_publisher 207
2024-01-06;10:03:37;217;266;python3 -m app.rabbit_publisher 266
2024-01-06;10:03:47;404;323;python3 -m app.rabbit_publisher 323
2024-01-06;10:03:57;566;273;python3 -m app.rabbit_publisher 273
2024-01-06;10:04:07;732;213;python3 -m app.rabbit_publisher 213
2024-01-06;10:04:17;900;255;python3 -m app.rabbit_publisher 255
2024-01-06;10:04:28;053;306;python3 -m app.rabbit_publisher 306
2024-01-06;10:04:38;219;303;python3 -m app.rabbit_publisher 303
2024-01-06;10:04:48;377;283;python3 -m app.rabbit_publisher 283
2024-01-06;10:04:58;542;209;python3 -m app.rabbit_publisher 209
2024-01-06;10:05:08;691;174;python3 -m app.rabbit_publisher 174
2024-01-06;10:05:18;835;166;python3 -m app.rabbit_publisher 166
2024-01-06;10:05:29;007;322;python3 -m app.rabbit_publisher 322
2024-01-06;10:05:39;160;190;python3 -m app.rabbit_publisher 190
2024-01-06;10:05:49;316;297;python3 -m app.rabbit_publisher 297
2024-01-06;10:05:59;490;181;python3 -m app.rabbit_publisher 181
2024-01-06;10:06:09;634;108;python3 -m app.rabbit_publisher 108
2024-01-06;10:06:19;775;193;python3 -m app.rabbit_publisher 193
2024-01-06;10:06:29;920;263;python3 -m app.rabbit_publisher 263
2024-01-06;10:06:40;072;116;python3 -m app.rabbit_publisher 116
2024-01-06;10:06:50;213;145;python3 -m app.rabbit_publisher 145
2024-01-06;10:07:00;359;143;python3 -m app.rabbit_publisher 143
2024-01-06;10:07:10;527;176;python3 -m app.rabbit_publisher 176
2024-01-06;10:07:20;670;261;python3 -m app.rabbit_publisher 261
2024-01-06;10:07:30;825;340;python3 -m app.rabbit_publisher 340
